"Date","storage","Reservoir"
20021211,66109,"FMD"
20021212,65816,"FMD"
20021213,66207,"FMD"
20021214,67780,"FMD"
20021215,68176,"FMD"
20021216,68473,"FMD"
20021217,68473,"FMD"
20021218,68374,"FMD"
20021219,68275,"FMD"
20021220,68176,"FMD"
20021221,68075,"FMD"
20021222,67975,"FMD"
20021223,67879,"FMD"
20021224,67681,"FMD"
20021225,67582,"FMD"
20021226,67483,"FMD"
20021227,67780,"FMD"
20021228,68374,"FMD"
20021229,68772,"FMD"
20021230,68871,"FMD"
20021231,69171,"FMD"
20030101,69370,"FMD"
20030102,69370,"FMD"
20030103,69271,"FMD"
20030104,69271,"FMD"
20030105,69271,"FMD"
20030106,69171,"FMD"
20030107,69071,"FMD"
20030108,68971,"FMD"
20030109,68971,"FMD"
20030110,68971,"FMD"
20030111,69271,"FMD"
20030112,69370,"FMD"
20030113,69370,"FMD"
20030114,69271,"FMD"
20030115,69171,"FMD"
20030116,68971,"FMD"
20030117,68871,"FMD"
20030118,68971,"FMD"
20030119,69171,"FMD"
20030120,69171,"FMD"
20030121,69171,"FMD"
20030122,69470,"FMD"
20030123,70878,"FMD"
20030124,71892,"FMD"
20030125,72605,"FMD"
20030126,73220,"FMD"
20030127,73837,"FMD"
20030128,74456,"FMD"
20030129,74870,"FMD"
20030130,75182,"FMD"
20030131,75390,"FMD"
20030201,76016,"FMD"
20030202,76539,"FMD"
20030203,76539,"FMD"
20030204,76434,"FMD"
20030205,76329,"FMD"
20030206,76120,"FMD"
20030207,75911,"FMD"
20030208,76120,"FMD"
20030209,76225,"FMD"
20030210,75911,"FMD"
20030211,75598,"FMD"
20030212,75390,"FMD"
20030213,75598,"FMD"
20030214,75702,"FMD"
20030215,76016,"FMD"
20030216,76434,"FMD"
20030217,76225,"FMD"
20030218,76016,"FMD"
20030219,75911,"FMD"
20030220,76016,"FMD"
20030221,76120,"FMD"
20030222,76225,"FMD"
20030223,76329,"FMD"
20030224,76225,"FMD"
20030225,76120,"FMD"
20030226,76016,"FMD"
20030227,75807,"FMD"
20030228,75610,"FMD"
20030301,75710,"FMD"
20030302,75810,"FMD"
20030303,75598,"FMD"
20030304,75286,"FMD"
20030305,74974,"FMD"
20030306,74663,"FMD"
20030307,74249,"FMD"
20030308,74249,"FMD"
20030309,74249,"FMD"
20030310,74043,"FMD"
20030311,73734,"FMD"
20030312,73631,"FMD"
20030313,73528,"FMD"
20030314,73734,"FMD"
20030315,74870,"FMD"
20030316,75390,"FMD"
20030317,75390,"FMD"
20030318,75286,"FMD"
20030319,75182,"FMD"
20030320,75078,"FMD"
20030321,74974,"FMD"
20030322,75182,"FMD"
20030323,76854,"FMD"
20030324,77591,"FMD"
20030325,78013,"FMD"
20030326,79715,"FMD"
20030327,80680,"FMD"
20030328,81111,"FMD"
20030329,81976,"FMD"
20030330,82845,"FMD"
20030331,83500,"FMD"
20030401,84047,"FMD"
20030402,84487,"FMD"
20030403,84707,"FMD"
20030404,84817,"FMD"
20030405,85368,"FMD"
20030406,85700,"FMD"
20030407,85700,"FMD"
20030408,85700,"FMD"
20030409,85810,"FMD"
20030410,86032,"FMD"
20030411,86365,"FMD"
20030412,87255,"FMD"
20030413,88149,"FMD"
20030414,88598,"FMD"
20030415,88710,"FMD"
20030416,88598,"FMD"
20030417,88710,"FMD"
20030418,88710,"FMD"
20030419,89161,"FMD"
20030420,89612,"FMD"
20030421,89838,"FMD"
20030422,89725,"FMD"
20030423,89725,"FMD"
20030424,90065,"FMD"
20030425,90291,"FMD"
20030426,90746,"FMD"
20030427,91201,"FMD"
20030428,91429,"FMD"
20030429,91429,"FMD"
20030430,91315,"FMD"
20030501,91315,"FMD"
20030502,91429,"FMD"
20030503,92345,"FMD"
20030504,93612,"FMD"
20030505,94422,"FMD"
20030506,95236,"FMD"
20030507,96170,"FMD"
20030508,96991,"FMD"
20030509,97698,"FMD"
20030510,98289,"FMD"
20030511,98881,"FMD"
20030512,99713,"FMD"
20030513,101147,"FMD"
20030514,102712,"FMD"
20030515,104532,"FMD"
20030516,105876,"FMD"
20030517,107353,"FMD"
20030518,108842,"FMD"
20030519,109716,"FMD"
20030520,110720,"FMD"
20030521,111982,"FMD"
20030522,113507,"FMD"
20030523,115302,"FMD"
20030524,117374,"FMD"
20030525,119203,"FMD"
20030526,120917,"FMD"
20030527,122378,"FMD"
20030528,123984,"FMD"
20030529,125331,"FMD"
20030530,126415,"FMD"
20030531,127914,"FMD"
20030601,129423,"FMD"
20030602,130112,"FMD"
20030603,130942,"FMD"
20030604,132192,"FMD"
20030605,133029,"FMD"
20030606,133309,"FMD"
20030607,133729,"FMD"
20030608,134712,"FMD"
20030609,134852,"FMD"
20030610,135275,"FMD"
20030611,135557,"FMD"
20030612,135839,"FMD"
20030613,135839,"FMD"
20030614,135839,"FMD"
20030615,135839,"FMD"
20030616,135698,"FMD"
20030617,135557,"FMD"
20030618,135416,"FMD"
20030619,135275,"FMD"
20030620,134993,"FMD"
20030621,135275,"FMD"
20030622,135416,"FMD"
20030623,135134,"FMD"
20030624,134852,"FMD"
20030625,134430,"FMD"
20030626,134009,"FMD"
20030627,133589,"FMD"
20030628,133169,"FMD"
20030629,132889,"FMD"
20030630,132610,"FMD"
20030701,132192,"FMD"
20030702,131635,"FMD"
20030703,131219,"FMD"
20030704,131219,"FMD"
20030705,131358,"FMD"
20030706,131358,"FMD"
20030707,130942,"FMD"
20030708,130388,"FMD"
20030709,129836,"FMD"
20030710,129147,"FMD"
20030711,128735,"FMD"
20030712,128324,"FMD"
20030713,127777,"FMD"
20030714,127231,"FMD"
20030715,126687,"FMD"
20030716,126143,"FMD"
20030717,125601,"FMD"
20030718,125061,"FMD"
20030719,124656,"FMD"
20030720,124387,"FMD"
20030721,123849,"FMD"
20030722,123313,"FMD"
20030723,122912,"FMD"
20030724,122378,"FMD"
20030725,121846,"FMD"
20030726,121447,"FMD"
20030727,121049,"FMD"
20030728,120520,"FMD"
20030729,119992,"FMD"
20030730,119466,"FMD"
20030731,119072,"FMD"
20030801,118548,"FMD"
20030802,118679,"FMD"
20030803,118679,"FMD"
20030804,118156,"FMD"
20030805,117764,"FMD"
20030806,117243,"FMD"
20030807,116724,"FMD"
20030808,116077,"FMD"
20030809,115689,"FMD"
20030810,115302,"FMD"
20030811,114916,"FMD"
20030812,114403,"FMD"
20030813,113891,"FMD"
20030814,113380,"FMD"
20030815,112998,"FMD"
20030816,112616,"FMD"
20030817,112108,"FMD"
20030818,111602,"FMD"
20030819,111223,"FMD"
20030820,110720,"FMD"
20030821,110468,"FMD"
20030822,110092,"FMD"
20030823,109716,"FMD"
20030824,109341,"FMD"
20030825,108842,"FMD"
20030826,108468,"FMD"
20030827,108096,"FMD"
20030828,107477,"FMD"
20030829,106983,"FMD"
20030830,106490,"FMD"
20030831,106121,"FMD"
20030901,105631,"FMD"
20030902,105142,"FMD"
20030903,104898,"FMD"
20030904,104654,"FMD"
20030905,104045,"FMD"
20030906,103681,"FMD"
20030907,103196,"FMD"
20030908,102712,"FMD"
20030909,102109,"FMD"
20030910,101627,"FMD"
20030911,101027,"FMD"
20030912,100548,"FMD"
20030913,100071,"FMD"
20030914,99594,"FMD"
20030915,99118,"FMD"
20030916,98644,"FMD"
20030917,98052,"FMD"
20030918,97462,"FMD"
20030919,96991,"FMD"
20030920,96405,"FMD"
20030921,95936,"FMD"
20030922,95353,"FMD"
20030923,94771,"FMD"
20030924,94190,"FMD"
20030925,93727,"FMD"
20030926,93150,"FMD"
20030927,92920,"FMD"
20030928,92920,"FMD"
20030929,92575,"FMD"
20030930,92116,"FMD"
20031001,91658,"FMD"
20031002,91201,"FMD"
20031003,90632,"FMD"
20031004,90405,"FMD"
20031005,89951,"FMD"
20031006,89386,"FMD"
20031007,88823,"FMD"
20031008,88261,"FMD"
20031009,87813,"FMD"
20031010,87255,"FMD"
20031011,86809,"FMD"
20031012,86365,"FMD"
20031013,85810,"FMD"
20031014,85368,"FMD"
20031015,85037,"FMD"
20031016,84487,"FMD"
20031017,83938,"FMD"
20031018,83500,"FMD"
20031019,83063,"FMD"
20031020,82519,"FMD"
20031021,81976,"FMD"
20031022,81435,"FMD"
20031023,81111,"FMD"
20031024,80788,"FMD"
20031025,80358,"FMD"
20031026,80036,"FMD"
20031027,79608,"FMD"
20031028,79076,"FMD"
20031029,78543,"FMD"
20031030,78119,"FMD"
20031031,77696,"FMD"
20031101,77274,"FMD"
20031102,76854,"FMD"
20031103,76434,"FMD"
20031104,75911,"FMD"
20031105,75286,"FMD"
20031106,74767,"FMD"
20031107,74560,"FMD"
20031108,74353,"FMD"
20031109,73940,"FMD"
20031110,73528,"FMD"
20031111,73015,"FMD"
20031112,72605,"FMD"
20031113,72299,"FMD"
20031114,71790,"FMD"
20031115,71485,"FMD"
20031116,71080,"FMD"
20031117,70777,"FMD"
20031118,70374,"FMD"
20031119,70072,"FMD"
20031120,69571,"FMD"
20031121,69071,"FMD"
20031122,68672,"FMD"
20031123,68275,"FMD"
20031124,67879,"FMD"
20031125,67483,"FMD"
20031126,67385,"FMD"
20031127,67385,"FMD"
20031128,67385,"FMD"
20031129,67385,"FMD"
20031130,67385,"FMD"
20031201,66991,"FMD"
20031202,66500,"FMD"
20031203,65914,"FMD"
20031204,65427,"FMD"
20031205,64942,"FMD"
20031206,65427,"FMD"
20031207,65816,"FMD"
20031208,65127,"FMD"
20031209,65524,"FMD"
20031210,65524,"FMD"
20031211,65427,"FMD"
20031212,64942,"FMD"
20031213,64651,"FMD"
20031214,64555,"FMD"
20031215,64266,"FMD"
20031216,63977,"FMD"
20031217,63593,"FMD"
20031218,63210,"FMD"
20031219,62828,"FMD"
20031220,62637,"FMD"
20031221,62352,"FMD"
20031222,62067,"FMD"
20031223,61783,"FMD"
20031224,62637,"FMD"
20031225,62828,"FMD"
20031226,63018,"FMD"
20031227,63114,"FMD"
20031228,62732,"FMD"
20031229,62447,"FMD"
20031230,62067,"FMD"
20031231,62067,"FMD"
20040101,61973,"FMD"
20040102,61594,"FMD"
20040103,61311,"FMD"
20040104,60747,"FMD"
20040105,60279,"FMD"
20040106,59905,"FMD"
20040107,59533,"FMD"
20040108,59255,"FMD"
20040109,58884,"FMD"
20040110,58699,"FMD"
20040111,58239,"FMD"
20040112,57963,"FMD"
20040113,57505,"FMD"
20040114,57414,"FMD"
20040115,57140,"FMD"
20040116,56594,"FMD"
20040117,56231,"FMD"
20040118,55870,"FMD"
20040119,55780,"FMD"
20040120,55420,"FMD"
20040121,54971,"FMD"
20040122,54614,"FMD"
20040123,54346,"FMD"
20040124,53991,"FMD"
20040125,53636,"FMD"
20040126,53194,"FMD"
20040127,52842,"FMD"
20040128,52404,"FMD"
20040129,52054,"FMD"
20040130,51706,"FMD"
20040131,51532,"FMD"
20040201,51359,"FMD"
20040202,51013,"FMD"
20040203,50754,"FMD"
20040204,50496,"FMD"
20040205,50153,"FMD"
20040206,50153,"FMD"
20040207,50153,"FMD"
20040208,50153,"FMD"
20040209,49982,"FMD"
20040210,49811,"FMD"
20040211,49640,"FMD"
20040212,49300,"FMD"
20040213,49045,"FMD"
20040214,49130,"FMD"
20040215,49215,"FMD"
20040216,50153,"FMD"
20040217,51186,"FMD"
20040218,51706,"FMD"
20040219,51880,"FMD"
20040220,51793,"FMD"
20040221,52054,"FMD"
20040222,52404,"FMD"
20040223,52316,"FMD"
20040224,52316,"FMD"
20040225,52667,"FMD"
20040226,52842,"FMD"
20040227,52930,"FMD"
20040228,53194,"FMD"
20040229,53371,"FMD"
20040301,53548,"FMD"
20040302,53194,"FMD"
20040303,52930,"FMD"
20040304,52579,"FMD"
20040305,52229,"FMD"
20040306,52316,"FMD"
20040307,52142,"FMD"
20040308,51967,"FMD"
20040309,51967,"FMD"
20040310,52054,"FMD"
20040311,52404,"FMD"
20040312,52754,"FMD"
20040313,53548,"FMD"
20040314,53991,"FMD"
20040315,54525,"FMD"
20040316,55061,"FMD"
20040317,55870,"FMD"
20040318,56685,"FMD"
20040319,57505,"FMD"
20040320,58884,"FMD"
20040321,60092,"FMD"
20040322,61405,"FMD"
20040323,62637,"FMD"
20040324,63688,"FMD"
20040325,64555,"FMD"
20040326,64942,"FMD"
20040327,65621,"FMD"
20040328,65914,"FMD"
20040329,66598,"FMD"
20040330,66991,"FMD"
20040331,67582,"FMD"
20040401,68077,"FMD"
20040402,68374,"FMD"
20040403,69271,"FMD"
20040404,70072,"FMD"
20040405,70878,"FMD"
20040406,71587,"FMD"
20040407,72707,"FMD"
20040408,73940,"FMD"
20040409,75078,"FMD"
20040410,76225,"FMD"
20040411,77380,"FMD"
20040412,78437,"FMD"
20040413,79288,"FMD"
20040414,79822,"FMD"
20040415,80358,"FMD"
20040416,80896,"FMD"
20040417,81435,"FMD"
20040418,81976,"FMD"
20040419,82193,"FMD"
20040420,82736,"FMD"
20040421,83172,"FMD"
20040422,83609,"FMD"
20040423,83938,"FMD"
20040424,84707,"FMD"
20040425,85589,"FMD"
20040426,86143,"FMD"
20040427,86921,"FMD"
20040428,87813,"FMD"
20040429,88486,"FMD"
20040430,89161,"FMD"
20040501,90065,"FMD"
20040502,91201,"FMD"
20040503,92345,"FMD"
20040504,93612,"FMD"
20040505,94771,"FMD"
20040506,95936,"FMD"
20040507,96757,"FMD"
20040508,97580,"FMD"
20040509,98407,"FMD"
20040510,99237,"FMD"
20040511,99832,"FMD"
20040512,100429,"FMD"
20040513,100788,"FMD"
20040514,101387,"FMD"
20040515,101868,"FMD"
20040516,102470,"FMD"
20040517,102954,"FMD"
20040518,103438,"FMD"
20040519,103923,"FMD"
20040520,104410,"FMD"
20040521,104776,"FMD"
20040522,105142,"FMD"
20040523,105509,"FMD"
20040524,105754,"FMD"
20040525,106121,"FMD"
20040526,106613,"FMD"
20040527,106983,"FMD"
20040528,107600,"FMD"
20040529,107972,"FMD"
20040530,108344,"FMD"
20040531,108593,"FMD"
20040601,108593,"FMD"
20040602,108468,"FMD"
20040603,108344,"FMD"
20040604,108344,"FMD"
20040605,108220,"FMD"
20040606,108096,"FMD"
20040607,108096,"FMD"
20040608,107972,"FMD"
20040609,107600,"FMD"
20040610,107353,"FMD"
20040611,107600,"FMD"
20040612,107724,"FMD"
20040613,107848,"FMD"
20040614,107600,"FMD"
20040615,107353,"FMD"
20040616,107229,"FMD"
20040617,107106,"FMD"
20040618,107106,"FMD"
20040619,107229,"FMD"
20040620,107229,"FMD"
20040621,106983,"FMD"
20040622,106736,"FMD"
20040623,106490,"FMD"
20040624,106244,"FMD"
20040625,105999,"FMD"
20040626,105999,"FMD"
20040627,105999,"FMD"
20040628,105754,"FMD"
20040629,105509,"FMD"
20040630,105509,"FMD"
20040701,105264,"FMD"
20040702,105386,"FMD"
20040703,105264,"FMD"
20040704,105264,"FMD"
20040705,105264,"FMD"
20040706,104898,"FMD"
20040707,104654,"FMD"
20040708,104167,"FMD"
20040709,104045,"FMD"
20040710,104045,"FMD"
20040711,103923,"FMD"
20040712,103681,"FMD"
20040713,103438,"FMD"
20040714,102954,"FMD"
20040715,102591,"FMD"
20040716,102109,"FMD"
20040717,102109,"FMD"
20040718,102109,"FMD"
20040719,101627,"FMD"
20040720,101147,"FMD"
20040721,100668,"FMD"
20040722,100190,"FMD"
20040723,99832,"FMD"
20040724,99832,"FMD"
20040725,99356,"FMD"
20040726,98999,"FMD"
20040727,98644,"FMD"
20040728,98289,"FMD"
20040729,97816,"FMD"
20040730,97344,"FMD"
20040731,96991,"FMD"
20040801,96757,"FMD"
20040802,96522,"FMD"
20040803,96053,"FMD"
20040804,95703,"FMD"
20040805,95236,"FMD"
20040806,94771,"FMD"
20040807,94306,"FMD"
20040808,93959,"FMD"
20040809,93612,"FMD"
20040810,93150,"FMD"
20040811,92805,"FMD"
20040812,92345,"FMD"
20040813,92001,"FMD"
20040814,91658,"FMD"
20040815,91315,"FMD"
20040816,90860,"FMD"
20040817,90405,"FMD"
20040818,90065,"FMD"
20040819,89499,"FMD"
20040820,89161,"FMD"
20040821,88823,"FMD"
20040822,88598,"FMD"
20040823,88374,"FMD"
20040824,88261,"FMD"
20040825,87813,"FMD"
20040826,87366,"FMD"
20040827,86921,"FMD"
20040828,86476,"FMD"
20040829,86032,"FMD"
20040830,85580,"FMD"
20040831,85258,"FMD"
20040901,84817,"FMD"
20040902,84377,"FMD"
20040903,83938,"FMD"
20040904,83391,"FMD"
20040905,82954,"FMD"
20040906,82519,"FMD"
20040907,82193,"FMD"
20040908,81759,"FMD"
20040909,81327,"FMD"
20040910,80896,"FMD"
20040911,80465,"FMD"
20040912,80144,"FMD"
20040913,79715,"FMD"
20040914,79395,"FMD"
20040915,79076,"FMD"
20040916,78756,"FMD"
20040917,78225,"FMD"
20040918,78013,"FMD"
20040919,78013,"FMD"
20040920,78013,"FMD"
20040921,77591,"FMD"
20040922,77169,"FMD"
20040923,76749,"FMD"
20040924,76329,"FMD"
20040925,75911,"FMD"
20040926,75390,"FMD"
20040927,75078,"FMD"
20040928,74663,"FMD"
20040929,74249,"FMD"
20040930,74043,"FMD"
20041001,73837,"FMD"
20041002,73528,"FMD"
20041003,73117,"FMD"
20041004,72605,"FMD"
20041005,72197,"FMD"
20041006,71688,"FMD"
20041007,71587,"FMD"
20041008,71485,"FMD"
20041009,71283,"FMD"
20041010,70777,"FMD"
20041011,70374,"FMD"
20041012,69972,"FMD"
20041013,69671,"FMD"
20041014,69271,"FMD"
20041015,68971,"FMD"
20041016,68971,"FMD"
20041017,68971,"FMD"
20041018,69071,"FMD"
20041019,69171,"FMD"
20041020,69071,"FMD"
20041021,68772,"FMD"
20041022,68573,"FMD"
20041023,68672,"FMD"
20041024,68575,"FMD"
20041025,68473,"FMD"
20041026,68473,"FMD"
20041027,68176,"FMD"
20041028,67879,"FMD"
20041029,67681,"FMD"
20041030,67582,"FMD"
20041031,67188,"FMD"
20041101,66893,"FMD"
20041102,66598,"FMD"
20041103,66402,"FMD"
20041104,66109,"FMD"
20041105,65719,"FMD"
20041106,65233,"FMD"
20041107,64845,"FMD"
20041108,64362,"FMD"
20041109,64073,"FMD"
20041110,63784,"FMD"
20041111,63401,"FMD"
20041112,63018,"FMD"
20041113,62828,"FMD"
20041114,62352,"FMD"
20041115,61878,"FMD"
20041116,61500,"FMD"
20041117,61123,"FMD"
20041118,60841,"FMD"
20041119,60372,"FMD"
20041120,59999,"FMD"
20041121,59533,"FMD"
20041122,59162,"FMD"
20041123,58699,"FMD"
20041124,58147,"FMD"
20041125,58239,"FMD"
20041126,58239,"FMD"
20041127,58331,"FMD"
20041128,58331,"FMD"
20041129,57963,"FMD"
20041130,57414,"FMD"
20041201,56776,"FMD"
20041202,56231,"FMD"
20041203,55780,"FMD"
20041204,55330,"FMD"
20041205,54882,"FMD"
20041206,54435,"FMD"
20041207,54168,"FMD"
20041208,53991,"FMD"
20041209,54079,"FMD"
20041210,53991,"FMD"
20041211,53725,"FMD"
20041212,53459,"FMD"
20041213,53194,"FMD"
20041214,52842,"FMD"
20041215,52579,"FMD"
20041216,52142,"FMD"
20041217,51793,"FMD"
20041218,51880,"FMD"
20041219,51880,"FMD"
20041220,51706,"FMD"
20041221,51619,"FMD"
20041222,51532,"FMD"
20041223,51445,"FMD"
20041224,51532,"FMD"
20041225,51619,"FMD"
20041226,51619,"FMD"
20041227,51532,"FMD"
20041228,51445,"FMD"
20041229,51445,"FMD"
20041230,51880,"FMD"
20041231,51880,"FMD"
20050101,51967,"FMD"
20050102,52054,"FMD"
20050103,52142,"FMD"
20050104,52229,"FMD"
20050105,52316,"FMD"
20050106,52316,"FMD"
20050107,52491,"FMD"
20050108,52667,"FMD"
20050109,52842,"FMD"
20050110,53018,"FMD"
20050111,53018,"FMD"
20050112,53018,"FMD"
20050113,53018,"FMD"
20050114,52930,"FMD"
20050115,52930,"FMD"
20050116,52930,"FMD"
20050117,52930,"FMD"
20050118,52930,"FMD"
20050119,52842,"FMD"
20050120,52754,"FMD"
20050121,52667,"FMD"
20050122,52842,"FMD"
20050123,52754,"FMD"
20050124,52842,"FMD"
20050125,52842,"FMD"
20050126,53283,"FMD"
20050127,53459,"FMD"
20050128,53636,"FMD"
20050129,53725,"FMD"
20050130,53636,"FMD"
20050131,53636,"FMD"
20050201,53636,"FMD"
20050202,53548,"FMD"
20050203,53548,"FMD"
20050204,53459,"FMD"
20050205,53459,"FMD"
20050206,53459,"FMD"
20050207,53459,"FMD"
20050208,53459,"FMD"
20050209,53371,"FMD"
20050210,53459,"FMD"
20050211,53371,"FMD"
20050212,53371,"FMD"
20050213,53459,"FMD"
20050214,53548,"FMD"
20050215,53636,"FMD"
20050216,53818,"FMD"
20050217,53991,"FMD"
20050218,54168,"FMD"
20050219,54257,"FMD"
20050220,54435,"FMD"
20050221,54525,"FMD"
20050222,54792,"FMD"
20050223,54792,"FMD"
20050224,54792,"FMD"
20050225,54971,"FMD"
20050226,55061,"FMD"
20050227,55151,"FMD"
20050228,55240,"FMD"
20050301,55330,"FMD"
20050302,55420,"FMD"
20050303,55510,"FMD"
20050304,55510,"FMD"
20050305,55510,"FMD"
20050306,55600,"FMD"
20050307,55780,"FMD"
20050308,55960,"FMD"
20050309,56322,"FMD"
20050310,56867,"FMD"
20050311,57505,"FMD"
20050312,58515,"FMD"
20050313,59255,"FMD"
20050314,59999,"FMD"
20050315,60560,"FMD"
20050316,60747,"FMD"
20050317,60935,"FMD"
20050318,61029,"FMD"
20050319,61500,"FMD"
20050320,61973,"FMD"
20050321,62162,"FMD"
20050322,63114,"FMD"
20050323,63688,"FMD"
20050324,63881,"FMD"
20050325,64266,"FMD"
20050326,64651,"FMD"
20050327,64942,"FMD"
20050328,65524,"FMD"
20050329,65914,"FMD"
20050330,66011,"FMD"
20050331,66305,"FMD"
20050401,66500,"FMD"
20050402,67089,"FMD"
20050403,67483,"FMD"
20050404,67582,"FMD"
20050405,67681,"FMD"
20050406,67978,"FMD"
20050407,68772,"FMD"
20050408,69071,"FMD"
20050409,69571,"FMD"
20050410,69571,"FMD"
20050411,69671,"FMD"
20050412,69972,"FMD"
20050413,70072,"FMD"
20050414,70072,"FMD"
20050415,70173,"FMD"
20050416,70575,"FMD"
20050417,71181,"FMD"
20050418,71688,"FMD"
20050419,71993,"FMD"
20050420,72095,"FMD"
20050421,72299,"FMD"
20050422,72707,"FMD"
20050423,73425,"FMD"
20050424,73940,"FMD"
20050425,74249,"FMD"
20050426,74663,"FMD"
20050427,75286,"FMD"
20050428,76016,"FMD"
20050429,76539,"FMD"
20050430,77274,"FMD"
20050501,78013,"FMD"
20050502,78756,"FMD"
20050503,79502,"FMD"
20050504,80358,"FMD"
20050505,81543,"FMD"
20050506,82627,"FMD"
20050507,83938,"FMD"
20050508,82627,"FMD"
20050509,88598,"FMD"
20050510,89951,"FMD"
20050511,91315,"FMD"
20050512,92690,"FMD"
20050513,94422,"FMD"
20050514,96287,"FMD"
20050515,98644,"FMD"
20050516,103317,"FMD"
20050517,105386,"FMD"
20050518,109091,"FMD"
20050519,115947,"FMD"
20050520,119335,"FMD"
20050521,121182,"FMD"
20050522,123046,"FMD"
20050523,124387,"FMD"
20050524,124791,"FMD"
20050525,125466,"FMD"
20050526,126687,"FMD"
20050527,128050,"FMD"
20050528,129010,"FMD"
20050529,129423,"FMD"
20050530,129698,"FMD"
20050531,130250,"FMD"
20050601,131219,"FMD"
20050602,131914,"FMD"
20050603,132471,"FMD"
20050604,133029,"FMD"
20050605,133309,"FMD"
20050606,133589,"FMD"
20050607,133589,"FMD"
20050608,134290,"FMD"
20050609,135416,"FMD"
20050610,135698,"FMD"
20050611,135698,"FMD"
20050612,135698,"FMD"
20050613,135698,"FMD"
20050614,135557,"FMD"
20050615,135416,"FMD"
20050616,134993,"FMD"
20050617,134852,"FMD"
20050618,134430,"FMD"
20050619,134009,"FMD"
20050620,133729,"FMD"
20050621,133589,"FMD"
20050622,133449,"FMD"
20050623,133309,"FMD"
20050624,133169,"FMD"
20050625,133589,"FMD"
20050626,133729,"FMD"
20050627,133589,"FMD"
20050628,133449,"FMD"
20050629,133449,"FMD"
20050630,133309,"FMD"
20050701,133169,"FMD"
20050702,133169,"FMD"
20050703,133169,"FMD"
20050704,133029,"FMD"
20050705,132750,"FMD"
20050706,132610,"FMD"
20050707,132471,"FMD"
20050708,132192,"FMD"
20050709,131914,"FMD"
20050710,131635,"FMD"
20050711,131358,"FMD"
20050712,131080,"FMD"
20050713,130526,"FMD"
20050714,130112,"FMD"
20050715,129698,"FMD"
20050716,129285,"FMD"
20050717,129010,"FMD"
20050718,128598,"FMD"
20050719,128187,"FMD"
20050720,127777,"FMD"
20050721,127504,"FMD"
20050722,127095,"FMD"
20050723,126687,"FMD"
20050724,126415,"FMD"
20050725,126008,"FMD"
20050726,125601,"FMD"
20050727,125331,"FMD"
20050728,124925,"FMD"
20050729,124525,"FMD"
20050730,124118,"FMD"
20050731,123984,"FMD"
20050801,123984,"FMD"
20050802,123447,"FMD"
20050803,122912,"FMD"
20050804,122378,"FMD"
20050805,121846,"FMD"
20050806,121312,"FMD"
20050807,120785,"FMD"
20050808,120256,"FMD"
20050809,119729,"FMD"
20050810,119203,"FMD"
20050811,118679,"FMD"
20050812,118156,"FMD"
20050813,117634,"FMD"
20050814,117113,"FMD"
20050815,116594,"FMD"
20050816,116077,"FMD"
20050817,115560,"FMD"
20050818,115174,"FMD"
20050819,114659,"FMD"
20050820,114275,"FMD"
20050821,113891,"FMD"
20050822,113380,"FMD"
20050823,112870,"FMD"
20050824,112362,"FMD"
20050825,111855,"FMD"
20050826,111350,"FMD"
20050827,110845,"FMD"
20050828,110343,"FMD"
20050829,109966,"FMD"
20050830,109341,"FMD"
20050831,108842,"FMD"
20050901,108344,"FMD"
20050902,107972,"FMD"
20050903,107724,"FMD"
20050904,107353,"FMD"
20050905,106983,"FMD"
20050906,106613,"FMD"
20050907,106121,"FMD"
20050908,105754,"FMD"
20050909,105386,"FMD"
20050910,105020,"FMD"
20050911,104898,"FMD"
20050912,104410,"FMD"
20050913,103923,"FMD"
20050914,103438,"FMD"
20050915,103075,"FMD"
20050916,102954,"FMD"
20050917,102350,"FMD"
20050918,101868,"FMD"
20050919,101507,"FMD"
20050920,100907,"FMD"
20050921,100548,"FMD"
20050922,100071,"FMD"
20050923,99475,"FMD"
20050924,98999,"FMD"
20050925,98525,"FMD"
20050926,97934,"FMD"
20050927,97580,"FMD"
20050928,96874,"FMD"
20050929,96287,"FMD"
20050930,95586,"FMD"
20051001,95121,"FMD"
20051002,94655,"FMD"
20051003,94190,"FMD"
20051004,93727,"FMD"
20051005,93150,"FMD"
20051006,92460,"FMD"
20051007,92116,"FMD"
20051008,91544,"FMD"
20051009,91087,"FMD"
20051010,90973,"FMD"
20051011,90973,"FMD"
20051012,90973,"FMD"
20051013,90860,"FMD"
20051014,90291,"FMD"
20051015,89951,"FMD"
